Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeRating,AwayRating,Difference,CorrPred,HomeTeamLeaguePos,HomeTeamPoints,HomeTeamGamesPlayed,HomeTeamGoalDifference,HomeTeamGoalsFor,HomeTeamGoalsAgainst,HomeTeamWon,HomeTeamLost,HomeTeamDrawn,HomeTeamHomePoints,HomeTeamHomeGamesPlayed,HomeTeamHomeGoalDifference,HomeTeamHomeGoalsFor,HomeTeamHomeGoalsAgainst,HomeTeamHomeWon,HomeTeamHomeLost,HomeTeamHomeDrawn,HomeTeamAwayPoints,HomeTeamAwayGamesPlayed,HomeTeamAwayGoalDifference,HomeTeamAwayGoalsFor,HomeTeamAwayGoalsAgainst,HomeTeamAwayWon,HomeTeamAwayLost,HomeTeamAwayDrawn,AwayTeamLeaguePos,AwayTeamPoints,AwayTeamGamesPlayed,AwayTeamGoalDifference,AwayTeamGoalsFor,AwayTeamGoalsAgainst,AwayTeamWon,AwayTeamLost,AwayTeamDrawn,AwayTeamHomePoints,AwayTeamHomeGamesPlayed,AwayTeamHomeGoalDifference,AwayTeamHomeGoalsFor,AwayTeamHomeGoalsAgainst,AwayTeamHomeWon,AwayTeamHomeLost,AwayTeamHomeDrawn,AwayTeamAwayPoints,AwayTeamAwayGamesPlayed,AwayTeamAwayGoalDifference,AwayTeamAwayGoalsFor,AwayTeamAwayGoalsAgainst,AwayTeamAwayWon,AwayTeamAwayLost,AwayTeamAwayDrawn,HTHomeTeamLeaguePos,HTHomeTeamPoints,HTHomeTeamGamesPlayed,HTHomeTeamGoalDifference,HTHomeTeamGoalsFor,HTHomeTeamGoalsAgainst,HTHomeTeamWon,HTHomeTeamLost,HTHomeTeamDrawn,HTHomeTeamHomePoints,HTHomeTeamHomeGamesPlayed,HTHomeTeamHomeGoalDifference,HTHomeTeamHomeGoalsFor,HTHomeTeamHomeGoalsAgainst,HTHomeTeamHomeWon,HTHomeTeamHomeLost,HTHomeTeamHomeDrawn,HTHomeTeamAwayPoints,HTHomeTeamAwayGamesPlayed,HTHomeTeamAwayGoalDifference,HTHomeTeamAwayGoalsFor,HTHomeTeamAwayGoalsAgainst,HTHomeTeamAwayWon,HTHomeTeamAwayLost,HTHomeTeamAwayDrawn,HTAwayTeamLeaguePos,HTAwayTeamPoints,HTAwayTeamGamesPlayed,HTAwayTeamGoalDifference,HTAwayTeamGoalsFor,HTAwayTeamGoalsAgainst,HTAwayTeamWon,HTAwayTeamLost,HTAwayTeamDrawn,HTAwayTeamHomePoints,HTAwayTeamHomeGamesPlayed,HTAwayTeamHomeGoalDifference,HTAwayTeamHomeGoalsFor,HTAwayTeamHomeGoalsAgainst,HTAwayTeamHomeWon,HTAwayTeamHomeLost,HTAwayTeamHomeDrawn,HTAwayTeamAwayPoints,HTAwayTeamAwayGamesPlayed,HTAwayTeamAwayGoalDifference,HTAwayTeamAwayGoalsFor,HTAwayTeamAwayGoalsAgainst,HTAwayTeamAwayWon,HTAwayTeamAwayLost,HTAwayTeamAwayDrawn,Form,PPower
2016-12-14,Middlesbrough,Liverpool,0,3,A,0,1,A,8,15,3,4,11,14,5,2,1,0,0,0,19.93,20.72,-0.58,1,16,15,15,-2,13,16,3,6,6,7,7,-2,6,7,2,4,1,7,7,-2,6,7,2,4,1,3,31,15,17,37,20,9,2,4,14,8,3,16,14,4,2,2,14,8,3,16,14,4,2,2,6,22,18,0,8,8,4,2,10,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,3,26,16,-7,17,12,7,2,5,14,8,1,9,6,4,2,2,14,8,1,9,6,4,2,2,14,4.916666666666667
2016-12-14,Man City,Watford,2,0,H,1,0,H,13,5,7,2,16,20,5,2,1,2,0,0,20.41,19.51,1.1,1,4,30,15,15,32,19,9,3,3,12,7,7,13,8,3,1,3,12,7,7,13,8,3,1,3,9,21,15,-6,21,26,6,6,3,8,7,-4,8,14,2,3,2,8,7,-4,8,14,2,3,2,13,18,10,-7,11,9,5,2,3,4,2,-1,2,1,1,0,1,4,2,-1,2,1,1,0,1,17,16,17,-5,6,13,3,3,7,6,7,-3,3,8,1,3,3,6,7,-3,3,8,1,3,3,9,3.783333333333333
2016-12-14,Tottenham,Hull,3,0,H,1,0,H,27,10,9,5,6,14,5,5,0,2,0,0,20.75,18.99,1.96,1,5,27,15,14,24,11,7,2,6,17,7,5,14,4,5,0,2,17,7,5,14,4,5,0,2,19,12,15,-18,14,32,3,9,3,4,7,-11,5,17,1,5,1,4,7,-11,5,17,1,5,1,15,17,16,0,11,12,3,3,8,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,7,21,15,4,14,10,5,3,6,4,7,-6,1,7,0,3,4,4,7,-6,1,7,0,3,4,5,2.516666666666667
2016-12-14,West Brom,Swansea,3,1,H,0,0,D,13,8,4,4,8,8,0,11,0,0,0,0,20.22,19.46,0.96,1,10,20,15,3,20,18,5,5,5,11,7,1,13,10,3,2,2,11,7,1,13,10,3,2,2,18,12,15,-15,19,31,3,13,3,4,7,-4,6,15,1,5,1,4,7,-4,6,15,1,5,1,5,24,16,5,10,5,5,1,9,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,11,18,12,6,12,8,5,3,3,6,7,-1,3,6,1,3,3,6,7,-1,3,6,1,3,3,8,2.466666666666667
2016-12-14,Sunderland,Chelsea,0,1,A,0,1,A,8,19,3,6,15,10,5,5,3,2,0,0,19.27,21.49,-2.01,1,20,11,15,-10,14,27,3,31,2,7,7,-5,10,14,2,4,1,7,7,-5,10,14,2,4,1,1,37,15,21,33,11,12,2,1,16,7,3,12,7,5,1,1,16,7,3,12,7,5,1,1,16,17,18,-4,5,9,2,2,11,11,10,-2,4,5,2,3,5,11,10,-2,4,5,2,3,5,10,19,14,0,6,7,4,2,7,11,7,0,3,4,3,2,2,11,7,0,3,4,3,2,2,24,3.7000000000000006
2016-12-14,Tottenham,Hull,3,0,H,1,0,H,27,10,9,5,6,14,5,5,0,2,0,0,20.75,18.99,1.96,1,5,27,15,14,24,11,7,2,6,17,7,5,14,4,5,0,2,17,7,5,14,4,5,0,2,19,12,15,-18,14,32,3,9,3,4,7,-11,5,17,1,5,1,4,7,-11,5,17,1,5,1,15,17,16,0,11,12,3,3,8,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,7,21,15,4,14,10,5,3,6,4,7,-6,1,7,0,3,4,4,7,-6,1,7,0,3,4,9,3.866666666666667
2016-12-14,Stoke,Southampton,0,0,D,0,0,D,5,15,3,4,9,10,3,11,1,2,1,0,19.89,19.87,0.22,0,12,19,15,-3,17,22,5,10,4,10,7,-4,9,11,3,3,1,10,7,-4,9,11,3,3,1,11,20,15,-2,14,15,5,5,5,5,7,-1,6,10,1,4,2,5,7,-1,6,10,1,4,2,12,18,14,-1,6,7,4,2,6,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,18,15,9,4,6,4,4,2,3,11,7,2,4,4,3,2,2,11,7,2,4,4,3,2,2,13,3.6999999999999997
2016-12-14,West Ham,Burnley,1,0,H,1,0,H,20,8,7,2,12,15,6,1,0,2,0,0,19.44,19.5,0.14,1,17,13,15,-14,17,31,3,9,4,8,7,-3,7,14,2,3,2,8,7,-3,7,14,2,3,2,13,17,15,-11,15,25,5,9,2,1,6,-12,1,15,0,5,1,1,6,-12,1,15,0,5,1,2,26,15,0,9,8,7,2,5,14,7,0,4,1,4,1,2,14,7,0,4,1,4,1,2,1,27,18,0,12,9,7,4,6,2,6,-6,0,8,0,4,2,2,6,-6,0,8,0,4,2,8,2.766666666666666
2016-12-14,Sunderland,Chelsea,0,1,A,0,1,A,8,19,3,6,15,10,5,5,3,2,0,0,19.27,21.49,-2.01,1,20,11,15,-10,14,27,3,31,2,7,7,-5,10,14,2,4,1,7,7,-5,10,14,2,4,1,1,37,15,21,33,11,12,2,1,16,7,3,12,7,5,1,1,16,7,3,12,7,5,1,1,16,17,18,-4,5,9,2,2,11,11,10,-2,4,5,2,3,5,11,10,-2,4,5,2,3,5,10,19,14,0,6,7,4,2,7,11,7,0,3,4,3,2,2,11,7,0,3,4,3,2,2,11,2.9499999999999997
2016-12-14,Middlesbrough,Liverpool,0,3,A,0,1,A,8,15,3,4,11,14,5,2,1,0,0,0,19.93,20.72,-0.58,1,16,15,15,-2,13,16,3,6,6,7,7,-2,6,7,2,4,1,7,7,-2,6,7,2,4,1,3,31,15,17,37,20,9,2,4,14,8,3,16,14,4,2,2,14,8,3,16,14,4,2,2,6,22,18,0,8,8,4,2,10,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,3,26,16,-7,17,12,7,2,5,14,8,1,9,6,4,2,2,14,8,1,9,6,4,2,2,10,2.766666666666667
2016-12-14,Crystal Palace,Man United,1,2,A,0,1,A,6,16,3,6,16,10,1,8,2,2,0,0,19.77,20.22,-0.24,1,15,15,15,-2,27,29,4,9,3,7,7,-2,11,10,2,4,1,7,7,-2,11,10,2,4,1,6,24,15,3,20,16,6,3,6,11,7,-1,9,10,3,2,2,11,7,-1,9,10,3,2,2,8,19,19,2,10,12,4,5,7,16,11,2,8,4,4,3,4,16,11,2,8,4,4,3,4,4,25,14,7,14,6,7,2,4,11,7,1,5,3,3,2,2,11,7,1,5,3,3,2,2,13,4.35
2016-12-14,Man City,Watford,2,0,H,1,0,H,13,5,7,2,16,20,5,2,1,2,0,0,20.41,19.51,1.1,1,4,30,15,15,32,19,9,3,3,12,7,7,13,8,3,1,3,12,7,7,13,8,3,1,3,9,21,15,-6,21,26,6,6,3,8,7,-4,8,14,2,3,2,8,7,-4,8,14,2,3,2,13,18,10,-7,11,9,5,2,3,4,2,-1,2,1,1,0,1,4,2,-1,2,1,1,0,1,17,16,17,-5,6,13,3,3,7,6,7,-3,3,8,1,3,3,6,7,-3,3,8,1,3,3,16,5.183333333333333
2016-12-14,West Ham,Burnley,1,0,H,1,0,H,20,8,7,2,12,15,6,1,0,2,0,0,19.44,19.5,0.14,1,17,13,15,-14,17,31,3,9,4,8,7,-3,7,14,2,3,2,8,7,-3,7,14,2,3,2,13,17,15,-11,15,25,5,9,2,1,6,-12,1,15,0,5,1,1,6,-12,1,15,0,5,1,2,26,15,0,9,8,7,2,5,14,7,0,4,1,4,1,2,14,7,0,4,1,4,1,2,1,27,18,0,12,9,7,4,6,2,6,-6,0,8,0,4,2,2,6,-6,0,8,0,4,2,5,2.5
2016-12-14,Crystal Palace,Man United,1,2,A,0,1,A,6,16,3,6,16,10,1,8,2,2,0,0,19.77,20.22,-0.24,1,15,15,15,-2,27,29,4,9,3,7,7,-2,11,10,2,4,1,7,7,-2,11,10,2,4,1,6,24,15,3,20,16,6,3,6,11,7,-1,9,10,3,2,2,11,7,-1,9,10,3,2,2,8,19,19,2,10,12,4,5,7,16,11,2,8,4,4,3,4,16,11,2,8,4,4,3,4,4,25,14,7,14,6,7,2,4,11,7,1,5,3,3,2,2,11,7,1,5,3,3,2,2,5,2.65
2016-12-14,Stoke,Southampton,0,0,D,0,0,D,5,15,3,4,9,10,3,11,1,2,1,0,19.89,19.87,0.22,0,12,19,15,-3,17,22,5,10,4,10,7,-4,9,11,3,3,1,10,7,-4,9,11,3,3,1,11,20,15,-2,14,15,5,5,5,5,7,-1,6,10,1,4,2,5,7,-1,6,10,1,4,2,12,18,14,-1,6,7,4,2,6,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,18,15,9,4,6,4,4,2,3,11,7,2,4,4,3,2,2,11,7,2,4,4,3,2,2,7,3.8333333333333335
2016-12-14,West Brom,Swansea,3,1,H,0,0,D,13,8,4,4,8,8,0,11,0,0,0,0,20.22,19.46,0.96,1,10,20,15,3,20,18,5,5,5,11,7,1,13,10,3,2,2,11,7,1,13,10,3,2,2,18,12,15,-15,19,31,3,13,3,4,7,-4,6,15,1,5,1,4,7,-4,6,15,1,5,1,5,24,16,5,10,5,5,1,9,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,11,18,12,6,12,8,5,3,3,6,7,-1,3,6,1,3,3,6,7,-1,3,6,1,3,3,13,3.1500000000000004
2016-12-17,West Ham,Hull,1,0,H,0,0,D,18,16,6,5,13,9,10,6,2,4,0,0,19.52,18.89,0.84,1,15,16,16,-14,18,31,4,9,4,11,8,-7,8,14,3,3,2,11,8,-7,8,14,3,3,2,19,12,16,-18,14,35,3,10,3,4,8,-12,5,20,1,6,1,4,8,-12,5,20,1,6,1,5,26,15,0,9,8,7,2,5,14,7,0,4,1,4,1,2,14,7,0,4,1,4,1,2,9,21,16,4,14,11,5,4,6,4,8,-6,1,8,0,4,4,4,8,-6,1,8,0,4,4,8,2.783333333333333
2016-12-17,Crystal Palace,Chelsea,0,1,A,0,1,A,6,13,2,6,12,15,5,3,2,3,0,0,19.7,21.39,-1.49,1,16,15,16,-2,28,31,4,10,3,7,8,1,12,12,2,5,1,7,8,1,12,12,2,5,1,1,40,16,22,34,11,13,2,1,19,8,5,13,7,6,1,1,19,8,5,13,7,6,1,1,11,19,19,2,10,12,4,5,7,16,11,2,8,4,4,3,4,16,11,2,8,4,4,3,4,8,22,15,-1,7,7,5,2,7,14,8,-1,4,4,4,2,2,14,8,-1,4,4,4,2,2,24,4.083333333333333
2016-12-17,Sunderland,Watford,1,0,H,0,0,D,12,9,4,4,10,9,4,11,1,2,0,0,19.37,19.42,0.15,1,20,11,16,-13,14,28,3,34,2,7,8,-4,10,15,2,5,1,7,8,-4,10,15,2,5,1,11,21,16,-5,21,28,6,7,3,8,8,-6,8,16,2,4,2,8,8,-6,8,16,2,4,2,17,17,18,-4,5,9,2,2,11,11,10,-2,4,5,2,3,5,11,10,-2,4,5,2,3,5,19,16,18,-7,6,14,3,4,7,6,8,-5,3,9,1,4,3,6,8,-5,3,9,1,4,3,11,3.183333333333333
2016-12-17,Sunderland,Watford,1,0,H,0,0,D,12,9,4,4,10,9,4,11,1,2,0,0,19.37,19.42,0.15,1,20,11,16,-13,14,28,3,34,2,7,8,-4,10,15,2,5,1,7,8,-4,10,15,2,5,1,11,21,16,-5,21,28,6,7,3,8,8,-6,8,16,2,4,2,8,8,-6,8,16,2,4,2,17,17,18,-4,5,9,2,2,11,11,10,-2,4,5,2,3,5,11,10,-2,4,5,2,3,5,19,16,18,-7,6,14,3,4,7,6,8,-5,3,9,1,4,3,6,8,-5,3,9,1,4,3,6,2.5833333333333335
2016-12-17,West Ham,Hull,1,0,H,0,0,D,18,16,6,5,13,9,10,6,2,4,0,0,19.52,18.89,0.84,1,15,16,16,-14,18,31,4,9,4,11,8,-7,8,14,3,3,2,11,8,-7,8,14,3,3,2,19,12,16,-18,14,35,3,10,3,4,8,-12,5,20,1,6,1,4,8,-12,5,20,1,6,1,5,26,15,0,9,8,7,2,5,14,7,0,4,1,4,1,2,14,7,0,4,1,4,1,2,9,21,16,4,14,11,5,4,6,4,8,-6,1,8,0,4,4,4,8,-6,1,8,0,4,4,5,2.516666666666667
2016-12-17,Stoke,Leicester,2,2,D,2,0,H,16,14,7,8,9,12,9,9,2,6,0,1,19.87,19.76,0.3,0,12,20,16,-5,17,22,5,10,5,11,8,-2,9,11,3,3,2,11,8,-2,9,11,3,3,2,14,16,16,-5,21,27,4,8,4,1,8,-12,6,19,0,7,1,1,8,-12,6,19,0,7,1,13,18,14,-1,6,7,4,2,6,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,4,26,31,1,12,27,5,7,11,1,8,-10,2,13,0,7,1,1,8,-10,2,13,0,7,1,11,2.9333333333333336
2016-12-17,Middlesbrough,Swansea,3,0,H,2,0,H,10,14,4,2,10,11,3,8,1,0,0,0,19.69,19.36,0.53,1,17,15,16,-3,13,19,3,7,6,7,8,-1,6,10,2,5,1,7,8,-1,6,10,2,5,1,18,12,16,-12,20,34,3,14,3,4,8,-9,7,18,1,6,1,4,8,-9,7,18,1,6,1,7,22,18,0,8,8,4,2,10,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,10,19,13,4,12,8,5,3,4,7,8,-3,3,6,1,3,4,7,8,-3,3,6,1,3,4,7,2.516666666666667
2016-12-17,Crystal Palace,Chelsea,0,1,A,0,1,A,6,13,2,6,12,15,5,3,2,3,0,0,19.7,21.39,-1.49,1,16,15,16,-2,28,31,4,10,3,7,8,1,12,12,2,5,1,7,8,1,12,12,2,5,1,1,40,16,22,34,11,13,2,1,19,8,5,13,7,6,1,1,19,8,5,13,7,6,1,1,11,19,19,2,10,12,4,5,7,16,11,2,8,4,4,3,4,16,11,2,8,4,4,3,4,8,22,15,-1,7,7,5,2,7,14,8,-1,4,4,4,2,2,14,8,-1,4,4,4,2,2,5,2.716666666666667
2016-12-17,West Brom,Man United,0,2,A,0,1,A,10,10,1,5,9,13,2,3,3,3,0,0,20.33,20.29,0.23,0,7,23,16,2,23,19,6,5,5,14,8,3,16,11,4,2,2,14,8,3,16,11,4,2,2,6,27,16,4,22,17,7,3,6,14,8,-1,11,11,4,2,2,14,8,-1,11,11,4,2,2,6,24,16,5,10,5,5,1,9,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,2,28,15,8,15,6,8,2,4,14,8,2,6,3,4,2,2,14,8,2,6,3,4,2,2,16,3.35
2016-12-17,Stoke,Leicester,2,2,D,2,0,H,16,14,7,8,9,12,9,9,2,6,0,1,19.87,19.76,0.3,0,12,20,16,-5,17,22,5,10,5,11,8,-2,9,11,3,3,2,11,8,-2,9,11,3,3,2,14,16,16,-5,21,27,4,8,4,1,8,-12,6,19,0,7,1,1,8,-12,6,19,0,7,1,13,18,14,-1,6,7,4,2,6,8,6,0,3,3,2,2,2,8,6,0,3,3,2,2,2,4,26,31,1,12,27,5,7,11,1,8,-10,2,13,0,7,1,1,8,-10,2,13,0,7,1,4,2.8333333333333335
2016-12-17,West Brom,Man United,0,2,A,0,1,A,10,10,1,5,9,13,2,3,3,3,0,0,20.33,20.29,0.23,0,7,23,16,2,23,19,6,5,5,14,8,3,16,11,4,2,2,14,8,3,16,11,4,2,2,6,27,16,4,22,17,7,3,6,14,8,-1,11,11,4,2,2,14,8,-1,11,11,4,2,2,6,24,16,5,10,5,5,1,9,13,8,3,8,3,3,1,4,13,8,3,8,3,3,1,4,2,28,15,8,15,6,8,2,4,14,8,2,6,3,4,2,2,14,8,2,6,3,4,2,2,17,3.5333333333333337
2016-12-17,Middlesbrough,Swansea,3,0,H,2,0,H,10,14,4,2,10,11,3,8,1,0,0,0,19.69,19.36,0.53,1,17,15,16,-3,13,19,3,7,6,7,8,-1,6,10,2,5,1,7,8,-1,6,10,2,5,1,18,12,16,-12,20,34,3,14,3,4,8,-9,7,18,1,6,1,4,8,-9,7,18,1,6,1,7,22,18,0,8,8,4,2,10,14,10,3,4,3,3,2,5,14,10,3,4,3,3,2,5,10,19,13,4,12,8,5,3,4,7,8,-3,3,6,1,3,4,7,8,-3,3,6,1,3,4,8,2.3833333333333333
2016-12-18,Man City,Arsenal,2,1,H,0,1,A,14,6,5,1,9,13,8,1,4,2,0,0,20.5,20.93,-0.24,0,4,33,16,13,34,19,10,3,3,15,8,5,15,8,4,1,3,15,8,5,15,8,4,1,3,2,34,16,21,37,17,10,3,4,17,8,13,19,7,5,1,2,17,8,13,19,7,5,1,2,15,18,10,-7,11,9,5,2,3,4,2,-1,2,1,1,0,1,4,2,-1,2,1,1,0,1,16,17,10,5,8,3,4,0,5,16,8,6,7,1,4,0,4,16,8,6,7,1,4,0,4,14,4.8
2016-12-18,Bournemouth,Southampton,1,3,A,1,1,D,10,14,5,8,6,12,7,4,0,2,0,0,19.95,19.89,0.26,0,10,21,16,-4,22,25,6,12,3,16,8,5,15,9,5,2,1,16,8,5,15,9,5,2,1,9,21,16,-1,14,15,5,5,6,6,8,-4,6,10,1,4,3,6,8,-4,6,10,1,4,3,13,19,14,0,9,10,5,3,4,8,6,7,4,4,2,2,2,8,6,7,4,4,2,2,2,20,17,11,-1,7,5,4,2,5,12,8,0,4,4,3,2,3,12,8,0,4,4,3,2,3,9,4.050000000000001
2016-12-18,Tottenham,Burnley,2,1,H,1,1,D,30,5,9,2,10,11,11,2,1,2,0,0,20.86,19.42,1.64,1,5,30,16,13,27,11,8,2,6,20,8,10,17,4,6,0,2,20,8,10,17,4,6,0,2,16,17,16,-10,15,26,5,10,2,1,7,-14,1,16,0,6,1,1,7,-14,1,16,0,6,1,17,17,16,0,11,12,3,3,8,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,3,27,19,3,12,10,7,5,6,2,7,-8,0,9,0,5,2,2,7,-8,0,9,0,5,2,6,2.766666666666667
2016-12-18,Tottenham,Burnley,2,1,H,1,1,D,30,5,9,2,10,11,11,2,1,2,0,0,20.86,19.42,1.64,1,5,30,16,13,27,11,8,2,6,20,8,10,17,4,6,0,2,20,8,10,17,4,6,0,2,16,17,16,-10,15,26,5,10,2,1,7,-14,1,16,0,6,1,1,7,-14,1,16,0,6,1,17,17,16,0,11,12,3,3,8,8,8,3,7,8,1,2,5,8,8,3,7,8,1,2,5,3,27,19,3,12,10,7,5,6,2,7,-8,0,9,0,5,2,2,7,-8,0,9,0,5,2,11,4.033333333333334
2016-12-18,Man City,Arsenal,2,1,H,0,1,A,14,6,5,1,9,13,8,1,4,2,0,0,20.5,20.93,-0.24,0,4,33,16,13,34,19,10,3,3,15,8,5,15,8,4,1,3,15,8,5,15,8,4,1,3,2,34,16,21,37,17,10,3,4,17,8,13,19,7,5,1,2,17,8,13,19,7,5,1,2,15,18,10,-7,11,9,5,2,3,4,2,-1,2,1,1,0,1,4,2,-1,2,1,1,0,1,16,17,10,5,8,3,4,0,5,16,8,6,7,1,4,0,4,16,8,6,7,1,4,0,4,14,3.9333333333333336
2016-12-18,Bournemouth,Southampton,1,3,A,1,1,D,10,14,5,8,6,12,7,4,0,2,0,0,19.95,19.89,0.26,0,10,21,16,-4,22,25,6,12,3,16,8,5,15,9,5,2,1,16,8,5,15,9,5,2,1,9,21,16,-1,14,15,5,5,6,6,8,-4,6,10,1,4,3,6,8,-4,6,10,1,4,3,13,19,14,0,9,10,5,3,4,8,6,7,4,4,2,2,2,8,6,7,4,4,2,2,2,20,17,11,-1,7,5,4,2,5,12,8,0,4,4,3,2,3,12,8,0,4,4,3,2,3,11,3.7999999999999994
2016-12-19,Everton,Liverpool,0,1,A,0,0,D,6,11,1,4,13,9,1,6,3,1,0,0,19.91,20.96,-0.85,1,9,23,16,0,21,20,6,5,5,16,8,5,12,6,4,0,4,16,8,5,12,6,4,0,4,4,34,16,17,40,20,10,2,4,17,9,2,19,14,5,2,2,17,9,2,19,14,5,2,2,8,23,22,1,11,16,5,4,8,19,14,3,9,8,5,5,4,19,14,3,9,8,5,5,4,2,29,17,5,18,12,8,2,5,17,9,3,10,6,5,2,2,17,9,3,10,6,5,2,2,14,5.1000000000000005
2016-12-19,Everton,Liverpool,0,1,A,0,0,D,6,11,1,4,13,9,1,6,3,1,0,0,19.91,20.96,-0.85,1,9,23,16,0,21,20,6,5,5,16,8,5,12,6,4,0,4,16,8,5,12,6,4,0,4,4,34,16,17,40,20,10,2,4,17,9,2,19,14,5,2,2,17,9,2,19,14,5,2,2,8,23,22,1,11,16,5,4,8,19,14,3,9,8,5,5,4,19,14,3,9,8,5,5,4,2,29,17,5,18,12,8,2,5,17,9,3,10,6,5,2,2,17,9,3,10,6,5,2,2,5,2.9499999999999997
2016-12-26,Watford,Crystal Palace,1,1,D,0,1,A,9,10,3,4,18,17,7,3,2,4,0,0,19.33,19.75,-0.21,0,12,21,17,-7,21,29,6,8,3,13,8,0,13,12,4,3,1,13,8,0,13,12,4,3,1,17,15,17,-3,28,32,4,11,3,8,8,-3,16,19,2,4,2,8,8,-3,16,19,2,4,2,17,18,20,-5,6,14,3,4,9,11,11,1,3,5,2,4,5,11,11,1,3,5,2,4,5,13,19,19,2,10,12,4,5,7,3,8,-5,2,8,0,5,3,3,8,-5,2,8,0,5,3,6,2.8166666666666664
2016-12-26,Hull,Man City,0,3,A,0,0,D,10,16,3,6,11,14,4,7,1,0,0,0,18.87,20.62,-1.55,1,20,12,17,-21,14,36,3,12,3,8,8,-6,9,15,2,4,2,8,8,-6,9,15,2,4,2,3,36,17,15,36,20,11,3,3,18,8,10,19,11,6,2,0,18,8,10,19,11,6,2,0,9,22,17,3,14,11,5,4,7,17,8,7,13,3,5,1,2,17,8,7,13,3,5,1,2,18,18,10,-7,11,9,5,2,3,14,8,4,9,8,4,2,2,14,8,4,9,8,4,2,2,16,4.516666666666667
2016-12-26,Man United,Sunderland,3,1,H,1,0,H,26,7,9,4,6,9,5,5,1,1,0,0,20.52,19.46,1.26,1,6,30,17,5,24,17,8,3,6,13,8,4,11,6,3,1,4,13,8,4,11,6,3,1,4,18,14,17,-14,15,28,4,35,2,4,8,-6,4,13,1,6,1,4,8,-6,4,13,1,6,1,1,31,16,9,16,6,9,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,20,27,24,10,7,9,4,2,15,6,8,-3,1,4,0,2,6,6,8,-3,1,4,0,2,6,9,3.3666666666666667
2016-12-26,Arsenal,West Brom,1,0,H,0,0,D,26,3,11,1,11,7,6,5,2,1,0,0,20.81,20.1,0.91,1,4,34,17,20,38,19,10,4,4,17,8,6,18,10,5,1,2,17,8,6,18,10,5,1,2,8,23,17,4,23,21,6,6,5,9,8,0,7,8,2,3,3,9,8,0,7,8,2,3,3,11,20,11,5,9,3,5,0,5,1,2,0,1,2,0,1,1,1,2,0,1,2,0,1,1,7,24,16,5,10,5,5,1,9,11,8,0,2,2,2,1,5,11,8,0,2,2,2,1,5,11,3.266666666666667
2016-12-26,Man United,Sunderland,3,1,H,1,0,H,26,7,9,4,6,9,5,5,1,1,0,0,20.52,19.46,1.26,1,6,30,17,5,24,17,8,3,6,13,8,4,11,6,3,1,4,13,8,4,11,6,3,1,4,18,14,17,-14,15,28,4,35,2,4,8,-6,4,13,1,6,1,4,8,-6,4,13,1,6,1,1,31,16,9,16,6,9,2,4,14,7,0,9,3,4,1,2,14,7,0,9,3,4,1,2,20,27,24,10,7,9,4,2,15,6,8,-3,1,4,0,2,6,6,8,-3,1,4,0,2,6,17,3.533333333333333
2016-12-26,Swansea,West Ham,1,4,A,0,1,A,14,14,7,7,10,12,8,4,0,0,0,0,19.11,19.54,-0.23,1,19,12,17,-14,20,37,3,15,3,8,8,-6,13,16,2,4,2,8,8,-6,13,16,2,4,2,13,19,17,-13,19,31,5,9,4,5,8,-7,10,17,1,5,2,5,8,-7,10,17,1,5,2,12,19,14,4,12,10,5,4,4,12,5,0,9,2,4,1,0,12,5,0,9,2,4,1,0,4,26,15,0,9,8,7,2,5,12,8,-3,5,7,3,2,3,12,8,-3,5,7,3,2,3,8,2.8333333333333335
2016-12-26,Burnley,Middlesbrough,1,0,H,0,0,D,6,8,4,2,17,18,7,3,6,5,0,0,19.48,19.94,-0.26,0,16,17,17,-11,16,28,5,11,2,16,9,3,14,10,5,3,1,16,9,3,14,10,5,3,1,14,18,17,-6,16,19,4,7,6,8,8,-1,7,9,1,2,5,8,8,-1,7,9,1,2,5,3,28,20,2,13,11,7,5,7,25,12,3,12,1,7,1,4,25,12,3,12,1,7,1,4,10,22,18,0,8,8,4,2,10,8,8,-1,4,5,1,2,5,8,8,-1,4,5,1,2,5,8,2.9
